1.860000 0.675173 0.013679
1.870000 0.672648 0.013290
1.880000 0.670125 0.012911
1.890000 0.667604 0.012543
1.900000 0.665084 0.012185
1.910000 0.662567 0.011837
1.920000 0.660052 0.011499
1.930000 0.657539 0.011171
1.940000 0.655029 0.010851
1.950000 0.652521 0.010541
1.960000 0.650015 0.010239
1.970000 0.647512 0.009946
1.980000 0.645012 0.009662
1.990000 0.642515 0.009385
2.000000 0.640020 0.009116
2.010000 0.637529 0.008855
2.020000 0.635041 0.008601
2.030000 0.632556 0.008354
2.040000 0.630074 0.008114
2.050000 0.627595 0.007881
2.060000 0.625120 0.007655
2.070000 0.622648 0.007435
2.080000 0.620180 0.007221
2.090000 0.617716 0.007013
2.100000 0.615255 0.006811
2.110000 0.612799 0.006615
2.120000 0.610346 0.006425
2.130000 0.607897 0.006240
2.140000 0.605452 0.006060
2.150000 0.603011 0.005885
2.160000 0.600574 0.005716
2.170000 0.598142 0.005551
2.180000 0.595713 0.005391
2.190000 0.593290 0.005235
2.200000 0.590870 0.005084
2.210000 0.588455 0.004937
2.220000 0.586045 0.004794
2.230000 0.583639 0.004656
2.240000 0.581238 0.004521
2.250000 0.578842 0.004390
2.260000 0.576451 0.004263
2.270000 0.574064 0.004140
2.280000 0.571682 0.004020
2.290000 0.569305 0.003903
2.300000 0.566934 0.003790
2.310000 0.564567 0.003680
2.320000 0.562205 0.003574
2.330000 0.559849 0.003470
2.340000 0.557498 0.003369
2.350000 0.555152 0.003272
2.360000 0.552811 0.003177
2.370000 0.550476 0.003084
2.380000 0.548147 0.002995
2.390000 0.545822 0.002908
2.400000 0.543503 0.002823
2.410000 0.541190 0.002741
2.420000 0.538882 0.002662
2.430000 0.536580 0.002584
2.440000 0.534284 0.002509
2.450000 0.531993 0.002436
2.460000 0.529708 0.002365
2.470000 0.527429 0.002296
2.480000 0.525156 0.002229
2.490000 0.522888 0.002164
2.500000 0.520627 0.002101
2.510000 0.518371 0.002040
2.520000 0.516121 0.001980
2.530000 0.513878 0.001923
2.540000 0.511640 0.001867
2.550000 0.509408 0.001812
2.560000 0.507183 0.001759
2.570000 0.504963 0.001708
2.580000 0.502750 0.001658
2.590000 0.500543 0.001610
2.600000 0.498342 0.001563
2.610000 0.496147 0.001517
2.620000 0.493959 0.001472
2.630000 0.491776 0.001429
2.640000 0.489601 0.001388
2.650000 0.487431 0.001347
2.660000 0.485268 0.001308
